timestamp,X,Y,Z
2025-04-13T15:40:54.598134,-91,38,-39
2025-04-13T15:40:54.608031,-84,34,-4
2025-04-13T15:40:54.618049,-84,43,13
2025-04-13T15:40:54.634174,-87,54,17
2025-04-13T15:40:54.638055,-91,56,9
2025-04-13T15:40:54.648045,-88,75,-2
2025-04-13T15:40:54.657916,-91,66,3
2025-04-13T15:40:54.668487,-89,64,-2
2025-04-13T15:40:54.685535,-88,49,-6
2025-04-13T15:40:54.688540,-90,32,-10
2025-04-13T15:40:54.697938,-93,22,-12
2025-04-13T15:40:54.707889,-93,22,-12
2025-04-13T15:40:54.717941,-90,6,0
2025-04-13T15:40:54.727871,-87,1,8
2025-04-13T15:40:54.737851,-84,-5,14
2025-04-13T15:40:54.747964,-86,4,15
2025-04-13T15:40:54.757976,-90,11,22
2025-04-13T15:40:54.768236,-95,28,25
2025-04-13T15:40:54.778106,-99,40,27
2025-04-13T15:40:54.788116,-98,54,27
2025-04-13T15:40:54.797850,-98,62,28
2025-04-13T15:40:54.808035,-89,73,25
2025-04-13T15:40:54.818082,-87,69,22
2025-04-13T15:40:54.828234,-83,74,19
2025-04-13T15:40:54.839096,-83,74,19
2025-04-13T15:40:54.847816,-87,71,27
2025-04-13T15:40:54.857955,-94,74,34
2025-04-13T15:40:54.868103,-99,78,39
2025-04-13T15:40:54.878172,-103,87,42
2025-04-13T15:40:54.890571,-101,97,51
2025-04-13T15:40:54.897796,-93,104,56
2025-04-13T15:40:54.907789,-84,119,47
2025-04-13T15:40:54.917948,-81,127,42
2025-04-13T15:40:54.927949,-83,127,32
2025-04-13T15:40:54.938208,-83,127,32
2025-04-13T15:40:54.948057,-83,108,29
2025-04-13T15:40:54.957981,-82,95,31
2025-04-13T15:40:54.973426,-84,86,26
2025-04-13T15:40:54.977819,-123,87,4
2025-04-13T15:40:54.992798,-176,100,-16
2025-04-13T15:40:54.997881,-283,57,143
